,word1,word2,val
3509,느낌,기간,5063
3510,행복,배달,5062
3511,일기,내일,5062
3512,샤워,갓생,5059
3513,오늘,모닝,5059
3514,학교,레전드,5059
3515,주도,공부,5058
3516,야채,갓생,5058
3517,정리,약속,5055
3518,공기,갓생,5055
3519,쿠키,점심,5055
3520,학교,만남,5053
3521,커피,주변,5053
3522,장난,시작,5051
3523,기대,가족,5051
3524,점심,선택,5051
3525,센터,갓생,5050
3526,지금,영화,5049
3527,편의점,운동,5048
3528,일정,블로그,5048
3529,주변,노래,5047
3530,블로그,대화,5047
3531,인스타,성공,5046
3532,학교,대신,5045
3533,시작,거트,5044
3534,실패,도착,5043
3535,카페,부탁,5043
3536,오늘,쇼핑,5042
3537,일상,문제,5042
3538,참고,공부,5041
3539,지하철,점심,5041
3540,공부,고생,5041
3541,화이팅,갓생,5041
3542,시작,선배,5039
3543,직장인,갓생,5039
3544,출발,오늘,5038
3545,필요,인스타,5037
3546,후기,맛집,5037
3547,필요,내용,5036
3548,느낌,거리,5036
3549,피곤,상태,5036
3550,운동,선택,5034
3551,와인,시작,5034
3552,퇴근,오전,5034
3553,회사,성공,5033
3554,버스,마무리,5032
3555,인스타,영화,5031
3556,행복,부탁,5029
3557,성공,눈물,5029
3558,추가,주문,5029
3559,조합,공부,5028
3560,커피,수다,5027
3561,책,중간,5026
3562,점심,동기,5025
3563,이것저것,오늘,5023
3564,커피,그게,5022
3565,필요,사용,5022
3566,프로젝트,시작,5021
3567,주말,기록,5020
3568,출근,인스타,5020
3569,스토리,공부,5020
3570,시험,마무리,5019
3571,인사,블로그,5018
3572,점심,기절,5017
3573,운영,갓생,5017
3574,후기,기대,5017
3575,이유,개인,5017
3576,학원,노래,5014
3577,출근,아이스크림,5013
3578,행복,계란,5013
3579,일기,마무리,5012
3580,커피,기간,5012
3581,대신,느낌,5011
3582,세대,갓생,5011
3583,선물,게임,5010
3584,정리,맛집,5009
3585,포기,책,5009
3586,주문,버스,5009
3587,학원,점심,5009
3588,회사,일기,5008
3589,초밥,점심,5007
3590,성공,상태,5007
3591,시작,데이,5007
3592,화장실,블로그,5007
3593,만큼,느낌,5007
3594,필요,인간,5006
3595,영어,수업,5006
3596,냉장고,갓생,5006
3597,정리,문제,5005
3598,카페,도리,5005
3599,크림,도착,5005
3600,케이크,주말,5005
3601,지금,눈물,5005
3602,행복,부산,5005
3603,커피,추억,5003
3604,사용,느낌,5003
3605,작가,시작,5002
3606,점심,부분,5001
3607,주문,서울,5001
3608,선생,노래,5001
3609,퇴근,전화,5001
3610,피자,맛집,5000
3611,학교,피자,4999
3612,퇴근,아이스크림,4998
3613,주일,가족,4998
3614,지금,순간,4997
3615,메뉴,만족,4997
3616,카페,세트,4997
3617,오늘,소개,4997
3618,카페,소금,4996
3619,필요,진심,4994
3620,비교,갓생,4994
3621,시험,서울,4993
3622,서울,마무리,4993
3623,동물,갓생,4993
3624,카페,거트,4993
3625,지금,버스,4992
3626,선물,기념,4992
3627,책,동네,4992
3628,식단,시작,4992
3629,자랑,인생,4989
3630,이유,거기,4988
3631,퇴근,계획,4987
3632,학교,재미,4985
3633,이유,감동,4984
3634,인생,라면,4983
3635,무리,갓생,4983
3636,매장,갓생,4983
3637,아저씨,시작,4981
3638,버스,계획,4981
3639,이동,갓생,4981
3640,주문,수업,4981
3641,주말,오전,4980
3642,최애,일상,4979
3643,블로그,마라,4978
3644,평소,느낌,4977
3645,일기,기대,4977
3646,점심,우유,4977
3647,집중,운동,4976
3648,포기,수업,4975
3649,점심,공원,4975
3650,지금,걱정,4974
3651,블로그,걸까,4974
3652,정보,시작,4974
3653,아이스크림,새벽,4973
3654,택시,점심,4973
3655,운동,연락,4973
3656,지하철,도착,4973
3657,행복,소스,4972
3658,블로그,개강,4971
3659,질문,시작,4970
3660,공부,건가,4970
3661,회의,갓생,4970
3662,블로그,바다,4969
3663,지금,문제,4968
3664,블로그,배달,4968
3665,커피,사고,4968
3666,여행,시험,4967
3667,파스타,공부,4967
3668,상태,문제,4966
3669,케이크,버스,4966
3670,주문,약속,4966
3671,주변,선물,4965
3672,행복,마라,4965
3673,여름,마무리,4965
3674,복숭아,갓생,4965
3675,애기,노래,4964
3676,도착,가방,4964
3677,라떼,노래,4964
3678,포기,새벽,4964
3679,학교,스토리,4963
3680,블로그,강아지,4963
3681,쿠키,커피,4963
3682,초코,맛집,4963
3683,운동,아무,4963
3684,포인트,시작,4962
3685,여름,발견,4962
3686,문화,갓생,4961
3687,후기,수업,4961
3688,오늘,내년,4960
3689,운동,식사,4960
3690,카페,건물,4959
3691,퇴근,인스타,4959
3692,타임,도착,4958
3693,책,이해,4957
3694,직원,블로그,4955
3695,점심,사실,4954
3696,선물,기간,4953
3697,시작,등장,4953
3698,종일,느낌,4950
3699,편의점,인생,4949
3700,메뉴,라떼,4948
3701,크리스마스,시작,4948
3702,목적,갓생,4948
3703,오늘,세트,4948
3704,퇴근,종일,4947
3705,행복,시절,4946
3706,긴장,갓생,4945
3707,주말,예정,4945
3708,느낌,감성,4944
3709,책,도전,4944
3710,노래,내용,4944
3711,정리,버스,4943
3712,응원,블로그,4943
3713,일상,예정,4943
3714,중간,맛집,4942
3715,크림,느낌,4941
3716,인생,구매,4941
3717,이유,목표,4941
3718,이유,기간,4941
3719,방문,메뉴,4940
3720,학교,부분,4940
3721,애기,선물,4940
3722,인생,애기,4940
3723,시작,리스트,4940
3724,이유,실패,4938
3725,그림,공부,4937
3726,이유,예정,4937
3727,갓생,가슴살,4936
3728,필요,목표,4936
3729,라면,노래,4936
3730,취향,도착,4935
3731,조합,선물,4935
3732,새벽,다행,4935
3733,음료,노래,4934
3734,의자,갓생,4934
3735,출근,인간,4933
3736,원래,도착,4933
3737,피곤,진심,4933
3738,여행,걱정,4933
3739,확인,점심,4932
3740,상태,눈물,4932
3741,행복,담날,4931
3742,시작,샌드위치,4931
3743,점심,나이,4931
3744,주문,여행,4930
3745,행복,김밥,4930
3746,지옥,갓생,4929
3747,시작,공개,4929
3748,케이크,약속,4928
3749,카페,이제,4928
3750,출근,라떼,4928
3751,회사,마무리,4928
3752,예매,갓생,4927
3753,지금,인간,4926
3754,카페,관심,4926
3755,행복,포스팅,4922
3756,행복,연애,4921
3757,피곤,내일,4921
3758,지금,서울,4920
3759,케이크,일상,4920
3760,체력,공부,4920
3761,내일,기대,4919
3762,여름,방학,4919
3763,카페,어른,4918
3764,선물,그게,4918
3765,요리,오늘,4918
3766,연휴,시작,4918
3767,학교,도전,4917
3768,크림,인생,4917
3769,화장실,행복,4917
3770,피곤,여행,4916
3771,포스팅,운동,4916
3772,블로그,데이트,4916
3773,점심,소주,4915
3774,이걸,운동,4915
3775,오늘,공간,4915
3776,지도,시작,4914
3777,케이크,서울,4914
3778,응원,오늘,4913
3779,음료,메뉴,4912
3780,상태,걱정,4911
3781,일반,갓생,4911
3782,블로그,기본,4911
3783,인생,대학,4910
3784,학교,선택,4909
3785,해결,시작,4909
3786,현실,블로그,4909
3787,필요,여름,4909
3788,일상,동네,4908
3789,주일,문제,4908
3790,현실,오늘,4907
3791,학교,예약,4906
3792,아이스크림,수업,4906
3793,테이블,오늘,4906
3794,학교,사고,4905
3795,서울,만족,4904
3796,진심,감동,4903
3797,블로그,김치,4903
3798,시작,건물,4903
3799,의미,운동,4902
3800,버스,내일,4902
3801,최근,책,4902
3802,행복,공간,4901
3803,일상,예전,4900
3804,필요,버스,4900
3805,여름,가족,4900
3806,지원,시작,4899
3807,실패,느낌,4899
3808,타임,선물,4899
3809,행복,쇼핑,4899
3810,행복,안주,4898
3811,회사,새벽,4898
3812,이유,그것,4897
3813,체력,점심,4897
3814,학교,그것,4896
3815,오늘,소식,4896
3816,노래,교수,4896
3817,진심,마무리,4895
3818,아무,선물,4895
3819,여름,눈물,4895
3820,웨이팅,선물,4895
3821,지금,일기,4894
3822,피곤,서울,4893
3823,순간,새벽,4893
3824,운동,사용,4893
3825,시작,과일,4892
3826,오늘,마라,4892
3827,이해,느낌,4891
3828,오늘,며칠,4890
3829,물건,갓생,4889
3830,아이스크림,버스,4889
3831,오늘,드라마,4888
3832,조합,인생,4888
3833,점심,개인,4888
3834,텐데,점심,4887
3835,블로그,노래방,4887
3836,행복,드라마,4886
3837,주일,주문,4885
3838,방문,공부,4884
3839,원래,노래,4884
3840,블로그,드라마,4884
3841,필요,순간,4883
3842,선물,거기,4883
3843,도시락,갓생,4883
3844,점심,딸기,4882
3845,인증,오늘,4880
3846,점심,냄새,4878
3847,필요,마무리,4877
3848,여행,바다,4876
3849,약속,만족,4875
3850,짜증,공부,4874
3851,버스,걱정,4873
3852,동아리,갓생,4872
3853,퇴근,최애,4872
3854,중간,주말,4870
3855,지금,가족,4869
3856,유산소,운동,4869
3857,예약,서울,4869
3858,선물,대신,4868
3859,필요,선택,4868
3860,편의점,노래,4867
3861,인터넷,갓생,4867
3862,병원,공부,4866
3863,주말,방문,4866
3864,무한,갓생,4865
3865,지갑,갓생,4865
3866,주일,만족,4865
3867,콘서트,시작,4865
3868,행복,프로,4864
3869,이유,상황,4863
3870,종강,시험,4863
3871,예전,도착,4863
3872,카페,강의,4863
3873,인스타,여름,4863
3874,점심,이해,4862
3875,평일,점심,4862
3876,커피,연락,4862
3877,아무,도착,4861
3878,약속,걱정,4861
3879,행복,셀카,4861
3880,출근,떡볶이,4860
3881,조합,운동,4860
3882,일상,도전,4860
3883,느낌,그것,4859
3884,주일,발견,4858
3885,여긴,시작,4857
3886,최근,느낌,4857
3887,크림,메뉴,4856
3888,운동,그것,4855
3889,정리,상태,4853
3890,파티,운동,4853
3891,초코,도착,4852
3892,오전,느낌,4852
3893,포즈,갓생,4851
3894,이유,동네,4851
3895,행복,볶음밥,4850
3896,주문,발견,4850
3897,퇴근,주간일기,4850
3898,인생,사고,4849
3899,출근,최애,4846
3900,추억,운동,4846
3901,시작,기상,4845
3902,후기,일상,4845
3903,추가,새벽,4844
3904,학교,기록,4844
3905,청소,시작,4843
3906,여행,눈물,4843
3907,출근,주간일기,4843
3908,케이크,진심,4842
3909,시작,루틴,4842
3910,책,영어,4841
3911,점심,난리,4841
3912,최애,메뉴,4840
3913,후식,카페,4839
3914,인테리어,갓생,4838
3915,선물,디저트,4838
3916,쿠폰,갓생,4838
3917,한참,갓생,4837
3918,소스,블로그,4837
3919,커피,식사,4837
3920,학년,수업,4837
3921,노력,노래,4836
3922,작년,인생,4836
3923,책,결과,4835
3924,점심,샌드위치,4834
3925,여름,계획,4834
3926,정리,내용,4834
3927,평일,오늘,4834
3928,인생,거리,4833
3929,책,예정,4833
3930,연락,도착,4833
3931,친절,블로그,4832
3932,행복,설명,4830
3933,행복,어른,4830
3934,취향,책,4829
3935,학교,타임,4828
3936,선물,간식,4827
3937,카메라,블로그,4825
3938,아이스크림,메뉴,4823
3939,파티,노래,4822
3940,책,그게,4822
3941,편의점,선물,4821
3942,직장,시작,4821
3943,커피,애기,4821
3944,취향,일상,4819
3945,회사,주문,4818
3946,카페,거울,4818
3947,힐링,커피,4818
3948,예정,노래,4818
3949,블로그,계란,4818
3950,시작,관계,4817
3951,인간,맛집,4817
3952,표정,카페,4817
3953,이전,갓생,4816
3954,헬스,행복,4816
3955,택시,버스,4815
3956,행복,돼지,4813
3957,주문,성공,4813
3958,구성,갓생,4813
3959,케이크,기대,4812
3960,시작,국물,4812
3961,주말,생활,4812
3962,행복,우유,4811
3963,일상,기간,4811
3964,주말,인간,4810
3965,인스타,스토리,4810
3966,카톡,점심,4810
3967,학교,중요,4809
3968,이해,노래,4809
3969,시험,발견,4808
3970,노래,가방,4808
3971,퇴근,라떼,4808
3972,후기,책,4808
3973,책,여유,4807
3974,커피,축하,4807
3975,카페,듯이,4807
3976,새벽,게임,4807
3977,떡볶이,느낌,4806
3978,부분,노래,4806
3979,예약,노래,4806
3980,예약,메뉴,4806
3981,오늘,돼지,4805
3982,칭찬,공부,4804
3983,책,실패,4804
3984,예정,수업,4804
3985,추가,기대,4803
3986,블로그,부산,4803
3987,카페,네이버,4802
3988,제출,갓생,4802
3989,포함,갓생,4801
3990,회사,기대,4801
3991,만족,마무리,4801
3992,시작,당일,4800
3993,피자,운동,4800
3994,추가,책,4799
3995,인스타,눈물,4799
3996,점심,자랑,4799
3997,운동,부족,4799
3998,설명,공부,4797
3999,시작,바지,4797
4000,여름,만족,4797
4001,실화,시작,4796
4002,센스,갓생,4796
4003,새벽,기간,4795
4004,영화,발견,4794
4005,지금,만족,4794
4006,오늘,강아지,4792
4007,카페,인정,4791
4008,점수,갓생,4790
4009,행복,카메라,4790
4010,성공,가족,4789
4011,시작,박스,4789
4012,최애,주말,4789
4013,합격,시작,4788
4014,필요,발견,4788
4015,시작,대기,4788
4016,일기,약속,4788
4017,새벽,동네,4788
4018,커피,교수,4787
4019,이틀,공부,4787
4020,운동,라면,4787
4021,새벽,감동,4786
4022,행복,요리,4786
4023,최근,이유,4785
4024,시작,독서,4785
4025,정리,발견,4784
4026,카페,국물,4784
4027,이유,다행,4784
4028,인스타,발견,4784
4029,카드,점심,4783
4030,이유,이걸,4783
4031,운동,관리,4782
4032,라떼,느낌,4782
4033,이제,공부,4782
4034,오후,노래,4782
4035,이걸,느낌,4781
4036,일기,계획,4781
4037,오늘,마감,4781
4038,인생,과제,4780
4039,수다,공부,4780
4040,학교,크림,4779
4041,인생,웨이팅,4779
4042,블로그,댓글,4779
4043,학교,라면,4778
4044,필요,서울,4778
4045,최애,새벽,4778
4046,만남,공부,4777
4047,커피,주도,4777
4048,이유,선생,4776
4049,시작,브이,4776
4050,지금,노력,4775
4051,진심,가족,4775
4052,내부,갓생,4775
4053,졸업,공부,4774
4054,아가,갓생,4774
4055,도착,게임,4773
4056,인간,성공,4772
4057,젤리,갓생,4772
4058,기념,공부,4772
4059,시작,결혼,4772
4060,주간일기,느낌,4771
4061,학교,연습,4770
4062,중간,기대,4770
4063,점심,이틀,4769
4064,점심,작년,4768
4065,후식,점심,4768
4066,필요,일기,4767
4067,낮잠,갓생,4767
4068,최근,노래,4766
4069,파스타,운동,4766
4070,셀카,블로그,4765
4071,블로그,공원,4765
4072,변화,갓생,4764
4073,흥미,갓생,4764
4074,목표,느낌,4764
4075,운동,계란,4763
4076,수업,결과,4763
4077,학교,아무것,4763
4078,주문,만족,4762
4079,카톡,인생,4761
4080,필요,기록,4761
4081,카페,검사,4761
4082,피곤,마무리,4761
4083,맛집,감성,4760
4084,책,전화,4760
4085,점심,만큼,4760
4086,책,기간,4758
4087,진심,걱정,4758
4088,이유,사실,4757
4089,타임,노래,4756
4090,행복,일정,4756
4091,점심,건가,4756
4092,주인,갓생,4756
4093,학기,인생,4754
4094,자랑,노래,4754
4095,중간,일상,4754
4096,생활,새벽,4754
4097,체크,갓생,4754
4098,추억,느낌,4752
4099,반복,공부,4752
4100,운동,가방,4752
4101,포기,맛집,4751
4102,포장,퇴근,4751
4103,버스,만족,4751
4104,노래,나이,4751
4105,카페,숙소,4750
4106,대신,노래,4749
4107,카페,장소,4749
4108,자격증,갓생,4749
4109,장면,갓생,4749
4110,초밥,오늘,4748
4111,행복,표정,4748
4112,후회,점심,4748
4113,성공,걱정,4746
4114,시작,댓글,4746
4115,책,겨울,4746
4116,식당,공부,4745
4117,도시,갓생,4745
4118,고등학교,갓생,4744
4119,행복,크리스마스,4743
4120,재미,느낌,4743
4121,행복,개강,4743
4122,출근,시험,4742
4123,행복,테이블,4741
4124,여유,선물,4741
4125,환승,갓생,4741
4126,영화,계획,4741
4127,운전,시작,4740
4128,퇴근,중간,4740
4129,오늘,관리,4740
4130,반찬,갓생,4739
4131,수업,떡볶이,4739
4132,원래,느낌,4738
4133,점심,완료,4738
4134,카페,데이,4738
4135,학교,조합,4738
4136,선물,도전,4737
4137,행복,학년,4737
4138,성공,내일,4737
4139,도넛,갓생,4737
4140,카페,소식,4737
4141,점심,서비스,4737
4142,단어,공부,4736
4143,스타벅스,갓생,4735
4144,인생,가방,4735
4145,일상,내용,4735
4146,후식,시작,4734
4147,운동,영어,4734
4148,다리,공부,4734
4149,인생,만남,4731
4150,커피,직원,4731
4151,인생,아무것,4730
4152,마무리,계획,4730
4153,테이블,커피,4730
4154,이해,운동,4729
4155,시작,마트,4729
4156,서울,계획,4729
4157,시작,거울,4727
4158,행복,방법,4726
4159,점심,그것,4726
4160,인간,눈물,4726
4161,인간,영화,4725
4162,노을,갓생,4724
4163,계단,갓생,4723
4164,문제,기대,4723
4165,운동,완료,4721
4166,라면,도착,4720
4167,퇴근,방문,4720
4168,주말,여유,4720
4169,카공,갓생,4720
4170,주간일기,선물,4720
4171,지금,마무리,4717
4172,카페,아저씨,4717
4173,점심,아무것,4717
4174,확인,느낌,4715
4175,피자,인생,4715
4176,사실,느낌,4714
4177,치킨,버스,4714
4178,취소,시작,4714
4179,블로그,반복,4714
4180,티비,시작,4712
4181,느낌,경험,4711
4182,크리스마스,카페,4710
4183,커피,결과,4710
4184,무시,갓생,4710
4185,우유,블로그,4709
4186,발견,눈물,4709
4187,제목,블로그,4707
4188,커피,우유,4707
4189,연속,시작,4706
4190,코로나,운동,4705
4191,토익,갓생,4705
4192,선물,사고,4704
4193,치킨,이유,4704
4194,탈출,갓생,4703
4195,약속,내일,4703
4196,연락,수업,4703
4197,치킨,일상,4703
4198,필요,영화,4702
4199,파스타,인생,4702
4200,커피,선택,4702
4201,필요,가족,4700
4202,이유,아이스크림,4700
4203,시작,도리,4699
4204,파티,맛집,4698
4205,도착,대신,4698
4206,파티,도착,4698
4207,종강,블로그,4697
4208,행복,그녀,4697
4209,이유,의미,4696
4210,이유,아무,4696
4211,포기,성공,4695
4212,출근,중간,4695
4213,필수,오늘,4695
4214,주문,마무리,4694
4215,이것저것,블로그,4693
4216,자랑,선물,4693
4217,확인,운동,4692
4218,초코,느낌,4692
4219,메뉴,동네,4692
4220,시작,마리,4692
4221,순간,수업,4691
4222,자극,시작,4691
4223,커피,서비스,4691
4224,카페,며칠,4690
4225,책,주변,4690
4226,피곤,정리,4690
4227,카페,사용,4690
4228,연애,블로그,4689
4229,일상,결과,4689
4230,오전,새벽,4689
4231,이유,도전,4689
4232,시작,리뷰,4687
4233,내일,계획,4687
